X	Y	Z
1.17E+06	819245	-7.28211
1.16E+06	814427	-8.28891
1.16E+06	813902	-2.72099
1.21E+06	798564	-4.78071
1.20E+06	798668	-2.72099
1.14E+06	784830	-10.9948
1.22E+06	790124	-3.27932
1.21E+06	787439	-3.16974
1.21E+06	786288	-2.72099
1.14E+06	804362	-33.9947
1.15E+06	801102	-4.45293
1.15E+06	811193	-6.40638
1.16E+06	812608	-2.72099
1.14E+06	784408	-13.2094
1.13E+06	780653	-15.9158
1.14E+06	782314	-2.72099
1.15E+06	791505	-6.20534
1.16E+06	796587	-3.33624
1.15E+06	810138	-34.4621
1.15E+06	806568	-2.72099
1.15E+06	810026	-2.72099
1.10E+06	741719	-4.35389
1.10E+06	746562	-8.65757
1.10E+06	726926	-3.77873
1.10E+06	720425	-3.96871
1.09E+06	715593	-4.90909
1.08E+06	716614	-9.0601
1.09E+06	751741	-16.0155
1.09E+06	747397	-8.19722
1.09E+06	742303	-3.7338
1.12E+06	766813	-7.945
1.12E+06	760541	-7.96442
1.12E+06	760307	-2.72099
1.12E+06	763499	-2.72099
1.12E+06	758279	-2.72099
1.13E+06	769052	-5.33217
1.12E+06	765422	-2.72099
1.12E+06	767294	-2.72099
1.13E+06	776012	-12.1613
1.13E+06	769716	-2.72099
1.13E+06	772845	-2.72099
1.09E+06	720460	-5.22695
1.09E+06	714345	-2.72099
1.09E+06	737448	-4.28415
1.07E+06	701906	-8.35042
1.08E+06	701913	-2.72099
1.10E+06	716689	-3.38989
1.10E+06	716405	-2.72099
1.10E+06	719293	-2.72099
1.06E+06	691974	-16.6957
1.07E+06	685324	-6.8083
1.07E+06	690891	-2.72099
1.07E+06	696506	-7.16771
1.23E+06	743347	-2.94393
1.22E+06	745742	-3.8088
1.22E+06	742884	-2.72099
1.08E+06	710482	-2.72099
1.06E+06	679983	-6.30798
1.07E+06	680815	-2.72099
1.07E+06	683721	-2.72099
1.06E+06	679754	-14.8749
1.05E+06	678083	-23.026
1.06E+06	671630	-2.72099
1.06E+06	672196	-2.72099
1.06E+06	675353	-2.72099
1.06E+06	676959	-2.72099
1.05E+06	664401	-6.02801
1.05E+06	658073	-6.11302
1.05E+06	661982	-2.72099
1.11E+06	734868	-4.02106
1.10E+06	731970	-4.9541
1.10E+06	731323	-2.72099
1.04E+06	644426	-7.48689
1.04E+06	640072	-2.72099
1.11E+06	737957	-3.35049
1.11E+06	734534	-2.72099
1.11E+06	742271	-3.7679
1.11E+06	749954	-8.13693
1.12E+06	752169	-2.72099
1.12E+06	744811	-2.72099
1.12E+06	748683	-2.72099
1.22E+06	761227	-3.53807
1.22E+06	766297	-4.9077
1.22E+06	764946	-2.72099
1.22E+06	762397	-2.72099
1.22E+06	770239	-2.73576
1.15E+06	742919	-2.76408
1.15E+06	748079	-5.37994
996805	623245	-8.82495
994994	617643	-5.69862
997486	616853	-2.72099
1.02E+06	641554	-6.89644
1.01E+06	645632	-12.3108
1.15E+06	753142	-7.08443
1.16E+06	757905	-4.25794
1.15E+06	759735	-2.72099
981443	608618	-5.36003
976494	601320	-3.83115
979426	602292	-2.72099
983365	606077	-2.72099
986816	610437	-3.06118
991258	613640	-4.59791
992302	613335	-2.72099
990120	609399	-2.72099
1.01E+06	640101	-10.1694
1.14E+06	780864	-2.72099
1.13E+06	777362	-2.72099
1.16E+06	769191	-3.04711
1.16E+06	763834	-3.83671
1.16E+06	768082	-2.72099
1.17E+06	777266	-2.84787
1.16E+06	775404	-3.64665
1.15E+06	764738	-4.00232
1.15E+06	768506	-5.46178
1.15E+06	775311	-5.54347
1.15E+06	774726	-2.72099
1.02E+06	634825	-6.00451
1.02E+06	637590	-2.72099
1.01E+06	633778	-6.38716
1.01E+06	636383	-2.72099
1.01E+06	627462	-3.82551
1.02E+06	628093	-5.15415
1.01E+06	627660	-5.5032
1.00E+06	620830	-2.75045
1.15E+06	778483	-5.08484
1.15E+06	777580	-2.72099
1.15E+06	778694	-2.72099
1.15E+06	796578	-15.7932
1.15E+06	797601	-2.72099
1.15E+06	793386	-8.05189
1.05E+06	671360	-11.5964
1.05E+06	665423	-2.72099
1.06E+06	667326	-2.72099
1.04E+06	631685	-4.83269
1.04E+06	633480	-2.72099
1.04E+06	627822	-2.72099
969395	600768	-5.28875
972051	598702	-2.72099
1.05E+06	644709	-6.09336
1.06E+06	671095	-2.72099
1.05E+06	654130	-4.36632
1.05E+06	650758	-6.37894
1.05E+06	652815	-2.72099
1.03E+06	626364	-6.0611
1.02E+06	620523	-4.52246
1.02E+06	625038	-5.10784
964367	599047	-6.67056
965588	597264	-2.72099
1.03E+06	616994	-3.2243
1.03E+06	619041	-6.51528
1.02E+06	615124	-2.96588
1.02E+06	618210	-2.72099
1.03E+06	621847	-6.22048
1.04E+06	622426	-2.72099
961786	594400	-4.94886
963233	594337	-2.72099
958564	590515	-8.7767
959980	589729	-2.72099
962065	593654	-2.72099
956970	585726	-7.70502
954380	581282	-6.64556
954599	576142	-5.06729
959819	579790	-2.72099
956844	582135	-2.72099
1.05E+06	646432	-2.72099
1.06E+06	655290	-2.72099
1.21E+06	803315	-3.35623
1.20E+06	807145	-2.72099
1.22E+06	784900	-6.75507
1.20E+06	801034	-2.72099
1.21E+06	786485	-2.72099
1.22E+06	778898	-6.13923
1.22E+06	780535	-2.72099
1.22E+06	773488	-6.65729
1.22E+06	775137	-2.72099
1.19E+06	777880	-5.28927
1.20E+06	771239	-4.93314
1.20E+06	775944	-2.72099
1.20E+06	776896	-2.72099
1.22E+06	755826	-3.47555
1.22E+06	759603	-2.72099
1.22E+06	756129	-2.72099
1.19E+06	775685	-2.72099
1.19E+06	772187	-2.72099
1.20E+06	767087	-4.16447
1.20E+06	768465	-2.72099
1.22E+06	750555	-4.36998
1.22E+06	751602	-2.72099
1.20E+06	753617	-3.20785
1.20E+06	750869	-3.23878
1.20E+06	755767	-2.72099
1.19E+06	781597	-3.19606
1.19E+06	780142	-2.72099
1.19E+06	777249	-2.72099
1.22E+06	748916	-2.72099
1.20E+06	747277	-3.1107
1.20E+06	746788	-2.95665
1.32E+06	796481	-57.0158
1.32E+06	782432	-25.091
1.32E+06	778064	-22.6001
1.32E+06	780928	-2.72099
1.32E+06	783088	-2.72099
1.32E+06	794817	-14.9245
1.32E+06	772828	-62.8004
1.25E+06	724934	-3.78297
1.25E+06	731971	-5.96344
1.24E+06	728556	-2.72099
1.33E+06	772320	-74.2052
1.33E+06	778673	-2.72099
1.29E+06	703695	-14.9413
1.28E+06	706758	-14.155
1.32E+06	791873	-52.2941
1.32E+06	787088	-65.6738
1.32E+06	787690	-2.72099
-393738	1.30E+06	-17.9339
-390721	1.29E+06	-12.7771
-376121	1.28E+06	-3.84204
-369334	1.27E+06	-5.04781
-370309	1.28E+06	-2.72099
-375137	1.28E+06	-2.72099
-309554	1.17E+06	-3.81574
-302687	1.17E+06	-4.40374
-379497	1.28E+06	-3.25634
-431975	1.33E+06	-5.13034
-429297	1.34E+06	-4.27067
-396002	1.32E+06	-6.74661
-392658	1.31E+06	-6.7017
-392528	1.31E+06	-2.72099
-395193	1.32E+06	-2.72099
-403157	1.32E+06	-6.43018
-398484	1.32E+06	-4.47919
-400738	1.33E+06	-2.72099
-401282	1.33E+06	-2.72099
-454553	1.34E+06	-11.6248
-450718	1.33E+06	-6.55059
-451232	1.33E+06	-2.72099
-408274	1.33E+06	-4.8591
-402019	1.33E+06	-2.72099
-389940	1.30E+06	-7.51555
-386186	1.31E+06	-4.40349
-385517	1.29E+06	-5.04033
-386866	1.30E+06	-2.72099
-421625	1.34E+06	-2.85295
-417327	1.34E+06	-3.41513
-417548	1.32E+06	-6.81836
-422013	1.32E+06	-4.17821
-421817	1.32E+06	-2.72099
-419869	1.32E+06	-2.72099
-624662	1.51E+06	-4.66019
-616227	1.51E+06	-4.45202
-620908	1.51E+06	-2.72099
-418256	1.36E+06	-3.77869
-418078	1.37E+06	-5.26344
-420461	1.37E+06	-2.72099
-419563	1.36E+06	-2.72099
-416222	1.36E+06	-2.72099
-455257	1.36E+06	-4.38838
-451263	1.36E+06	-10.8863
-452560	1.37E+06	-2.72099
-456252	1.36E+06	-7.11469
-458636	1.37E+06	-7.01928
-456703	1.37E+06	-2.72099
-461972	1.35E+06	-21.9026
-455857	1.36E+06	-2.72099
-458077	1.35E+06	-15.114
-456485	1.35E+06	-2.72099
-439048	1.31E+06	-6.36178
-434802	1.31E+06	-3.9493
-439604	1.32E+06	-2.72099
-448242	1.33E+06	-9.39723
-444762	1.33E+06	-2.72099
-445637	1.33E+06	-2.72099
-424175	1.33E+06	-3.15583
-423364	1.32E+06	-2.72099
-459733	1.34E+06	-23.1847
-458252	1.34E+06	-2.72099
-429767	1.35E+06	-4.73107
-425093	1.35E+06	-4.6264
-425984	1.35E+06	-2.72099
-443399	1.33E+06	-3.19587
-443641	1.33E+06	-2.72099
-456794	1.34E+06	-2.72099
-441915	1.33E+06	-2.72099
318535	1.45E+06	-2.72099
318983	1.45E+06	-2.72099
322589	1.47E+06	-15.7747
319147	1.47E+06	-2.72099
321251	1.46E+06	-17.7837
319198	1.47E+06	-2.72099
336095	1.40E+06	-86.8715
330706	1.40E+06	-2.72099
292004	1.27E+06	-23.2414
297148	1.28E+06	-41.8664
293578	1.28E+06	-2.72099
263117	1.25E+06	-6.2487
266858	1.25E+06	-5.87467
302381	1.28E+06	-30.2681
303759	1.29E+06	-2.72099
308375	1.31E+06	-11.316
308770	1.31E+06	-2.72099
-250478	-31351.9	-7.68679
-256643	-33677.2	-5.31434
-253589	-36127.1	-2.72099
1.16E+06	-566437	-26.1591
165703	-689980	-2.72099
178702	-687960	-3.77872
175775	-693349	-2.72099
179884	-691629	-2.72099
197554	-684233	-2.72099
182279	-689389	-2.72099
238630	-745881	-2.72099
-26204.4	-640282	-8.15921
13116	-626526	-20.7232
8870.42	-622978	-2.72099
-158584	-254614	-7.02039
-164404	-253736	-6.31453
-163176	-256477	-2.72099
-160722	-257050	-2.72099
-156886	-258500	-2.72099
-155205	-258452	-2.72099
-151760	-237606	-11.5598
-152103	-235008	-2.72099
-144625	-238454	-8.93799
-141580	-235572	-2.72099
-142432	-235236	-2.72099
-146723	-235406	-2.72099
-149337	-234711	-2.72099
-169411	-252878	-4.82264
-173896	-252511	-2.72099
-169065	-254142	-2.72099
-165820	-255227	-2.72099
-134903	-190602	-2.72099
-135411	-188491	-2.72099
-136191	-151060	-3.33554
-138314	-147137	-2.72099
-101427	-162851	-3.0322
-104213	-163368	-2.72099
-166672	-87636.2	-3.76741
-168329	-81754.7	-4.05764
-172286	-45875.6	-4.67083
-167694	-40249.2	-3.92776
-171133	-89582.6	-2.72099
-177198	-91587.2	-2.72099
-173366	-78295.7	-5.01774
-177838	-77962	-5.32825
-165292	-27779.6	-6.73553
-170321	-22602.7	-8.37231
-165528	-32537	-4.39397
-166900	-33544.1	-2.72099
-180797	-43075.8	-4.96748
-177244	-46611.6	-5.35468
-174168	-39852.5	-2.72099
-181346	-80755.2	-4.39096
-176047	-83249	-2.72099
-192390	-36212	-4.80679
-187247	-40748.1	-6.05789
-187236	-39071.9	-2.72099
-191209	-36055.3	-2.72099
-181684	-41164.8	-2.72099
-184911	-39638	-2.72099
-215506	-34216.1	-17.7833
-207761	-32010.2	-6.66711
-209537	-31376.8	-2.72099
-215400	-31570.7	-2.72099
-202509	-31316.3	-8.08367
-207714	-28912	-2.72099
-196373	-33877.9	-6.33971
-192263	-35067.9	-2.72099
-195018	-32819.4	-2.72099
-197562	-29416.9	-3.74563
-202358	-25910	-3.424
-202259	-25729.8	-2.72099
-175880	-24068.8	-9.71231
-179943	-19718.1	-5.18921
-180488	-21067.1	-2.72099
-178890	-24627.4	-2.72099
-178183	-16427.7	-2.72099
-220280	-31491.1	-2.94141
-229101	-10656.3	-10.1582
-229766	-15298.2	-4.3542
-174846	-10923.6	-3.79891
-171312	-6133.51	-7.45787
-187870	-13363.3	-3.42896
-195504	-11885.4	-7.10703
-195734	-13674.2	-2.72099
-170925	-15402.5	-6.53279
-171128	-30067.4	-2.72099
-175594	-2030.61	-6.55297
-187588	10313.6	-5.85166
-188732	16126.6	-9.03703
-178222	3680.61	-7.27428
-194958	-4553.65	-14.3942
-192421	-8428.87	-12.9469
-197762	-7927.58	-2.72099
-196917	-11593.4	-2.72099
-183775	5868.33	-4.81714
-183466	1729.84	-2.72099
-296718	-1197.04	-8.9218
-297089	7383.22	-8.17289
-193597	18151.3	-9.96803
-198806	17355.5	-13.8989
-200736	12097.8	-13.837
-195822	10373.9	-2.72099
-232026	-5096.08	-12.7663
-227309	-8652.15	-2.72099
-228452	-5536.1	-2.72099
-187873	-7552.6	-5.33361
-185767	-11535.4	-2.72099
-184406	-8954.55	-2.72099
-205802	9708.4	-10.2567
-210963	7101.93	-2.8238
-205938	7446.56	-2.72099
-208837	13351.4	-7.15872
-210474	12731.6	-2.72099
-205694	16901.6	-22.4597
-209285	23107.2	-13.5416
-211065	19688.8	-2.72099
-260054	-56661.4	-2.81176
-257576	-52195.6	-3.78183
-263030	-51821.9	-2.72099
-261671	-54425	-2.72099
-236720	4575.54	-9.94037
-232638	581.924	-9.57587
-232055	2758.04	-2.72099
-234458	5195.24	-2.72099
-244186	9678.52	-5.82909
-242123	4683.74	-11.1918
-238000	7662.26	-2.72099
-241055	9695.02	-2.72099
-227448	-1226.1	-2.72099
-227993	-52.5139	-2.72099
-233370	-18298.7	-16.604
-232893	-18555.4	-2.72099
-240097	-23900	-21.7164
-239059	-24080	-2.72099
-237755	-30163.6	-8.27615
-243956	-32482.4	-7.84681
-240415	-35471.5	-2.72099
-232765	-30000.6	-4.97112
-249566	-36434.6	-2.72099
-262896	-60905.4	-2.79385
-268790	-61774.3	-2.72099
-263150	-32642.3	-4.17622
-262078	-35044.1	-2.72099
-258987	-36270.2	-2.72099
-267703	-30766.6	-4.81838
-265354	-34840.2	-2.72099
-279278	-43045.4	-3.06247
-284713	-43543.2	-3.34493
-284830	-47621.7	-2.72099
-283816	-47188.5	-2.72099
-252249	11596.1	-5.0872
-272627	-30721.6	-5.18239
-235850	7416.41	-2.72099
-260085	15525.7	-3.83929
-260087	23327.2	-11.4308
-219624	-36877	-16.364
-223458	-36269.8	-2.72099
-314311	-22983.6	-2.98327
-312529	-15684.9	-3.36053
-316043	-18672.8	-2.72099
-212648	22320.4	-2.72099
-258339	27437.4	-16.1108
-255800	24236.2	-2.72099
-299259	-32521	-4.65634
-303800	-25992.6	-5.09913
-305161	-30323.1	-2.72099
-310293	-20411.6	-3.90912
-309882	-27033.2	-2.72099
-250704	25316.8	-5.088
-305536	-21444.7	-4.9975
-303384	-10917.9	-5.57374
-305486	-6829.89	-3.54162
-310275	-9324.57	-2.72099
-307313	-15319.8	-5.06618
-311786	-11174.3	-2.72099
-312523	-12444	-2.72099
-254151	34812.9	-10.8086
-302011	-3820.69	-3.99642
-302833	-3426.59	-2.72099
-207025	44586.2	-8.80161
-214237	48038.6	-4.1187
-216140	32556.6	-2.8512
-213514	36985.7	-3.59467
-214567	37337.2	-2.72099
-221672	55371.1	-2.7873
-226276	59419.6	-2.81527
-245808	60829.7	-6.02182
-249597	65932.9	-9.5715
-251460	61965.3	-2.72099
-251614	53099.6	-7.25294
-247133	55779.7	-3.62741
-298857	-42489.2	-3.39159
-305767	-45976.8	-2.97791
-303922	-47179.1	-2.72099
-245156	50947.6	-13.3888
-244802	45591.7	-6.45839
-241047	47595.5	-2.72099
-240010	49020	-2.72099
-238705	62858.8	-5.76951
-240444	56901.9	-2.72099
-229556	64192.5	-4.38955
-232925	67459.5	-5.41284
-232606	60403	-2.72099
-215724	53882.2	-4.93571
-217405	49491.6	-2.72099
-207667	38564	-7.52072
-214479	41468.7	-2.72099
-216258	32297	-2.72099
-215551	26575.7	-2.72099
-205524	76737.2	-4.22233
-199342	76212.1	-5.84507
-201434	79148.6	-2.72099
-204560	78534.9	-2.72099
-191503	78483.8	-4.64867
-193524	79575.5	-2.72099
-244696	70385.6	-11.0063
-250453	68926.7	-2.72099
-233813	74388.5	-4.18596
-236129	80979.2	-2.89366
-238694	69391.3	-7.19273
-241238	75586.8	-2.72099
-211525	77883.7	-2.72099
-215951	72986.6	-4.75324
-310568	34380.6	-13.197
-315200	37769.7	-16.1131
-316840	32812.3	-2.72099
-260853	67589.2	-4.57769
-261615	61138.9	-6.0771
-258876	63335.6	-2.72099
-257840	55853.3	-10.343
-258194	71867.9	-12.687
-250612	47164.4	-12.7661
-240791	56038.4	-2.72099
-257220	60523.6	-2.72099
-271622	88526.3	-10.264
-265421	85068.5	-8.3682
-266731	90855.3	-2.72099
-260685	77261.7	-16.3961
-258163	77936.3	-2.72099
-263967	80610.2	-14.342
-262089	81749.5	-2.72099
-263917	84675.6	-2.72099
-308045	28976.3	-2.86305
-312060	29567.6	-2.72099
-300765	21216.9	-6.93905
-303813	24464.2	-5.47262
-304622	21293.8	-2.72099
-305754	23794.4	-2.72099
-260062	79984.7	-2.72099
-249282	97241.3	-3.27615
-254585	102593	-3.7879
-254719	102188	-2.72099
-272454	94329.7	-8.31259
-268041	92572.2	-2.72099
-300242	15372	-5.76326
-217278	77937.3	-4.94668
-226974	79385.1	-4.00913
-221365	81030.9	-6.02604
-223930	83511.9	-2.72099
-231792	78800.7	-3.83572
-277173	91416.8	-6.26146
-276316	96743.1	-2.72099
-281267	95320.3	-4.47882
-277561	96609	-2.72099
-229242	82246	-2.72099
-246242	105556	-2.86425
-244850	99956.3	-2.72099
-247223	97851.2	-2.72099
-203639	104770	-3.68933
-202866	110524	-4.07972
-319942	41002.6	-7.0397
-320188	38423.8	-2.72099
-318942	35872	-2.72099
-285354	130637	-5.4965
-288845	137195	-4.0977
-290961	133568	-2.72099
-317925	53504.3	-9.70337
-314660	58219.7	-20.1802
-319290	45632.2	-11.6327
-323342	47964.6	-3.89386
-314896	63950.5	-10.7655
-322111	61197	-2.72099
-337339	59668.6	-4.9452
-330207	58545.8	-3.59245
-334379	63159.6	-2.72099
-308515	71640.2	-7.85129
-306526	75329.7	-2.72099
-308958	72646.1	-2.72099
-321069	53919.4	-2.72099
-308544	100360	-5.88126
-304594	102877	-2.72099
-303696	104010	-2.72099
-265263	134285	-9.50239
-271462	134450	-2.88385
-266653	133177	-2.72099
-328849	54236.3	-4.54381
-302707	77871.4	-15.504
-303018	83070.8	-2.72099
-306824	81422.8	-2.72099
-334405	55089.9	-9.19719
-330717	50166.5	-2.72099
-230887	139042	-10.9716
-233828	143013	-13.5054
-232994	135926	-2.72099
-240696	138782	-8.57067
-237880	135572	-2.72099
-245066	135025	-5.20901
-305131	78395.4	-2.72099
-337651	57222.8	-2.72099
-336600	53058.2	-2.72099
-225011	135105	-8.19308
-230119	135312	-2.72099
-226803	133730	-2.72099
-255897	132306	-10.6474
-258655	127634	-8.82652
-253230	127671	-2.72099
-250828	135064	-9.68781
-249106	131608	-2.72099
-245775	133170	-2.72099
-317632	72713	-3.00395
-317862	72182.1	-2.72099
-318894	65433.9	-2.72099
-321146	78870.1	-3.46555
-322243	76491.5	-2.72099
-323966	89990.5	-2.91852
-316432	77479.1	-4.31423
-316480	78495.4	-2.72099
-35140.4	-212100	-13.4464
-36555.3	-212324	-2.72099
-37564.3	-215952	-2.72099
-3268.57	-246825	-7.16986
-8292.31	-244624	-6.06971
-27432.7	-249480	-4.03221
-18001.3	-239271	-5.61197
-19068.2	-234650	-12.465
-22256.4	-241069	-2.72099
-23469.8	-232883	-13.8291
-33950.3	-238105	-2.72099
-30928.3	-239700	-2.72099
-24571.6	-249908	-2.72099
-24131	-247374	-2.72099
-24461.7	-242602	-2.72099
-12570.9	-241133	-6.91581
-15338.1	-245844	-2.72099
-37565.4	-228334	-2.72099
-2444.17	-268115	-2.72099
8227.8	-269274	-8.85621
3439.31	-272768	-2.72099
4342.24	-274364	-2.72099
-217076	-155895	-2.72099
-146164	-150295	-4.73299
-140002	-146096	-2.72099
-130827	-149950	-5.09152
-132046	-143786	-2.72099
-133913	-146161	-2.72099
-126404	-145275	-3.37404
-127219	-139241	-2.91943
-128785	-140293	-2.72099
-123819	-134189	-4.24079
-126642	-129217	-3.33365
-129987	-132457	-2.72099
-128077	-124966	-2.72099
-154777	-127457	-3.1236
-153192	-125762	-2.72099
-149571	-129571	-2.72099
-150801	-128560	-2.72099
-272572	-106474	-6.36638
-275768	-109441	-2.72099
-271727	-111768	-2.72099
-252339	-110888	-9.44599
-248720	-114598	-2.72099
-277607	-105285	-4.69294
-282361	-106118	-2.80482
-276600	-108846	-2.72099
-283083	-101009	-4.30045
-283774	-105694	-2.72099
-287150	-97833.6	-4.3779
-288571	-103203	-2.72099
-291393	-95494.7	-3.9501
-293497	-99133.9	-2.72099
-294691	-91944.7	-3.10195
-297125	-95740.4	-2.72099
-297703	-46334.3	-2.72099
-295446	-46798.7	-2.72099
-299191	-87660.9	-3.06354
-301536	-81333.2	-3.2073
-302887	-84408.6	-2.72099
-300961	-88210.8	-2.72099
-262017	-65206.2	-3.17058
-260834	-71077.3	-3.78355
-258884	-68148	-2.72099
-278405	-66677.2	-3.26738
-271748	-66370	-3.34864
-272810	-64431.7	-2.72099
-282788	-71800	-4.03077
-283829	-65308	-2.72099
-285377	-65723.3	-2.72099
-298894	-91871	-2.72099
-260508	-63871	-2.72099
-255864	-75040.6	-3.69688
-237410	-77213.7	-4.28971
-240013	-75664.1	-2.72099
-244943	-78048.5	-14.5453
-261488	-56400.4	-2.72099
-263707	-60126	-2.72099
-271189	-63219.4	-2.72099
-289762	-71311.6	-3.11919
-287075	-66951.6	-2.72099
-245858	-67159.9	-3.97125
-249297	-64138.9	-2.72099
-250253	-65394.3	-2.72099
-231904	-75621	-2.72099
-245122	-69381.2	-2.72099
-216149	-60039.6	-10.7447
-210364	-57942.8	-11.5928
-216377	-57887.8	-2.72099
-218937	-61638.1	-2.72099
-220818	-66826	-2.72099
-258501	-70805.4	-2.72099
-256917	-52828.9	-2.72099
-211904	-53249.8	-6.50958
-213476	-46219.3	-11.1704
-214683	-49019.3	-2.72099
-293863	-69368.4	-2.90795
-291308	-68597.9	-2.72099
-293756	-68222	-2.72099
-303983	-38444.9	-2.89605
-304240	-37533.5	-2.72099
-276050	-36945.5	-3.96079
-273764	-37500.8	-2.72099
-305175	-39291	-2.72099
-306656	-44303.9	-2.72099
-291668	-47097.4	-2.72099
-309028	-27692.6	-2.72099
-277313	-43283.6	-2.72099
-274574	-41497.7	-2.72099
-224489	-127836	-4.24405
-228634	-128029	-2.72099
-258322	-113656	-4.10737
-256168	-114423	-2.72099
-259369	-114656	-2.72099
121368	-288957	-8.09677
118217	-293539	-7.19443
121448	-293136	-2.72099
123129	-291073	-2.72099
123213	-288331	-2.72099
137171	-275692	-6.93339
129398	-274622	-8.84664
133721	-279308	-2.72099
112629	-302108	-4.03161
106525	-302110	-6.8025
109940	-306732	-2.72099
111789	-305198	-2.72099
118119	-299099	-3.91541
119521	-297710	-2.72099
128263	-279589	-2.72099
150977	-276201	-5.54786
144156	-272691	-9.6449
144908	-279071	-2.72099
143442	-279150	-2.72099
157418	-278872	-4.23662
151125	-276978	-2.72099
162614	-279156	-6.61551
157830	-279382	-2.72099
162443	-280239	-2.72099
95435.4	-326534	-10.9295
94563.6	-332604	-11.8754
98686.1	-329970	-2.72099
98871.2	-327563	-2.72099
167822	-281463	-5.01344
167005	-281848	-2.72099
172419	-284827	-3.36033
167738	-282426	-2.72099
181358	-281182	-15.1475
176443	-281911	-9.95883
177174	-285711	-2.72099
183921	-288749	-6.48906
181192	-288539	-2.72099
194902	-293693	-17.5423
190174	-289528	-13.6694
187725	-294456	-2.72099
185324	-292104	-2.72099
197789	-299803	-14.2138
192034	-297497	-2.72099
193063	-299029	-2.72099
214512	-318131	-5.21264
212764	-311559	-2.88336
211879	-313361	-2.72099
209897	-319238	-2.72099
203186	-303871	-7.36517
197340	-304737	-2.72099
212224	-323457	-3.78094
210022	-320843	-2.72099
208201	-307432	-2.72995
212864	-330244	-4.72684
209025	-326244	-2.72099
192438	-353344	-5.48297
192172	-346459	-2.72099
191525	-348283	-2.72099
208373	-333253	-2.89934
208027	-332515	-2.72099
207479	-338226	-2.93105
222512	-355260	-6.33767
219515	-351461	-5.76196
197247	-356778	-2.72099
198465	-355760	-2.72099
217316	-357934	-2.72099
217886	-366026	-2.72099
208532	-373867	-5.18761
206551	-344118	-2.72099
212011	-348992	-2.72099
213329	-352288	-2.72099
187688	-368874	-3.66547
193752	-368507	-3.36503
191183	-366252	-2.72099
188082	-365959	-2.72099
199790	-369188	-2.84782
199488	-368487	-2.72099
195302	-366450	-2.72099
205245	-369501	-2.92701
200083	-368791	-2.72099
181086	-370301	-4.48624
182991	-366639	-2.72099
210482	-369044	-2.72099
206407	-369088	-2.72099
160982	-367249	-4.01144
165894	-366285	-2.76187
161054	-365532	-2.72099
155658	-363452	-3.49217
151021	-364601	-4.65964
152452	-361008	-2.72099
150919	-360596	-2.72099
172021	-368503	-4.2575
166265	-366130	-2.72099
-747873	1.28E+06	-8.36482
-751538	1.28E+06	-2.72099
-744700	1.28E+06	-9.52746
-746964	1.29E+06	-6.59402
-748394	1.29E+06	-2.72099
-749237	1.28E+06	-2.72099
-745884	1.29E+06	-5.08176
-747385	1.29E+06	-2.72099
-748561	1.29E+06	-2.72099
-741363	1.30E+06	-5.94416
-742801	1.30E+06	-2.72099
-746120	1.29E+06	-2.72099
-725433	1.14E+06	-28.72
-734725	1.30E+06	-4.90896
-730034	1.31E+06	-4.03706
-735771	1.31E+06	-2.72099
-736625	1.14E+06	-12.4425
-736107	1.14E+06	-2.72099
-702109	1.10E+06	-12.8971
-706530	1.11E+06	-10.937
-706133	1.10E+06	-2.72099
-702992	1.10E+06	-2.72099
-694211	1.10E+06	-18.2345
-699049	1.10E+06	-13.6605
-700956	1.10E+06	-2.72099
-700819	1.08E+06	-6.2569
-384338	1.27E+06	-8.69674
-386980	1.27E+06	-9.14432
-383308	1.27E+06	-2.72099
-382084	1.27E+06	-2.72099
-696821	1.07E+06	-10.0844
-693912	1.08E+06	-12.093
-775476	1.07E+06	-3.06347
-774345	1.06E+06	-2.94272
-796870	1.08E+06	-6.41113
-801121	1.09E+06	-3.54988
-801158	1.09E+06	-2.72099
-765856	1.10E+06	-3.86075
-770694	1.10E+06	-4.21805
-763358	1.10E+06	-2.72099
-794494	1.08E+06	-6.43397
-797925	1.08E+06	-2.72099
-766965	1.08E+06	-3.08704
-770972	1.08E+06	-3.1921
-768447	1.08E+06	-2.72099
-765986	1.08E+06	-2.72099
-802271	1.09E+06	-6.93455
-804427	1.09E+06	-2.72099
-775178	1.08E+06	-3.9805
-773504	1.07E+06	-2.93288
-769752	1.08E+06	-2.72099
-765398	1.09E+06	-2.9036
-805236	1.10E+06	-2.72099
-804441	1.09E+06	-2.72099
-761781	1.11E+06	-4.79116
-761828	1.10E+06	-2.72099
-795447	1.07E+06	-5.53231
-769531	1.09E+06	-3.34809
-788452	1.06E+06	-3.53361
-793204	1.07E+06	-4.90439
-789495	1.06E+06	-2.72099
-765959	1.09E+06	-2.72099
-772913	1.07E+06	-2.72099
-769381	1.08E+06	-2.72099
-769985	1.06E+06	-2.78529
-770288	1.06E+06	-2.72099
-778819	1.06E+06	-3.05827
-782202	1.06E+06	-3.21353
-773461	1.05E+06	-2.77721
-773123	1.06E+06	-2.99527
-608035	1.51E+06	-2.84283
-615148	1.51E+06	-2.72099
-629173	1.51E+06	-4.54451
-623407	1.51E+06	-2.72099
-694541	1.50E+06	-5.37488
-648205	1.51E+06	-3.23619
-642242	1.51E+06	-3.62221
-643054	1.51E+06	-2.72099
-647404	1.51E+06	-2.72099
-637414	1.51E+06	-4.04197
-631535	1.52E+06	-2.72099
-632406	1.52E+06	-2.72099
