borneoArea,borneoStream,borneoX,borneoY,mekongArea,mekongStream,mekongX,mekongY,johoreArea,johoreStream,johoreX,johoreY,siamArea,siamStream,siamX,siamY,singapArea,singapStream,singapX,singapY,sundaArea,sundaStream,sundaX,sundaY
632772358955.1615,2147854.1808291827,408499.3829954603,614693.9774692364,1483921099584.778,3791604.5129151554,353773.82974531146,638586.6436830192,1483921099584.778,3791604.5129151554,353773.82974531146,638586.6436830192,632772358955.1615,2147854.1808291827,408499.3829954603,614693.9774692364,249845852407.6512,1264289.8376518418,-1004791.9117277011,657322.7274692504,784750853781.5503,1680975.0616016188,1112024.846121756,-681269.3454037863
632386959303.1842,2147854.1808291827,408499.3829954603,614693.9774692364,1483902509834.54,3791604.5129151554,353773.82974531146,638586.6436830192,1483902509834.54,3791604.5129151554,353773.82974531146,638586.6436830192,632386959303.1842,2147854.1808291827,408499.3829954603,614693.9774692364,250021565908.80365,1264289.8376518418,-1004791.9117277011,657322.7274692504,784484855543.262,1680975.0616016188,1112024.846121756,-681269.3454037863
636691805317.419,2147854.1808291827,408499.3829954603,614693.9774692364,1483460239303.4531,3791604.5129151554,353773.82974531146,638586.6436830192,1483460239303.4531,3791604.5129151554,353773.82974531146,638586.6436830192,636691805317.419,2147854.1808291827,408499.3829954603,614693.9774692364,249838647084.53452,1264289.8376518418,-1004791.9117277011,657322.7274692504,784324541481.319,1688145.714336805,1112024.846121756,-681269.3454037863
636778448775.4476,2147854.1808291827,408499.3829954603,614693.9774692364,1483311128885.8901,3797470.643754232,358138.2904324754,634667.0807059307,1483311128885.8901,3797470.643754232,358138.2904324754,634667.0807059307,636778448775.4476,2147854.1808291827,408499.3829954603,614693.9774692364,249626156957.30063,1264289.8376518418,-1004791.9117277011,657322.7274692504,783997067585.9257,1688145.714336805,1112024.846121756,-681269.3454037863
636681673918.9124,2147854.1808291827,408499.3829954603,614693.9774692364,1484432188196.5742,3797470.643754232,358138.2904324754,634667.0807059307,1484432188196.5742,3797470.643754232,358138.2904324754,634667.0807059307,636681673918.9124,2147854.1808291827,408499.3829954603,614693.9774692364,250080338647.72418,1264289.8376518418,-1004791.9117277011,657322.7274692504,784392078900.9663,1688145.714336805,1112024.846121756,-681269.3454037863
636518280190.1509,2147854.1808291827,408499.3829954603,614693.9774692364,1492360502330.2698,3832805.397214131,388521.670330717,634518.0199164075,1492360502330.2698,3832805.397214131,388521.670330717,634518.0199164075,636518280190.1509,2147854.1808291827,408499.3829954603,614693.9774692364,250027100109.58728,1264289.8376518418,-1004791.9117277011,657322.7274692504,784906002190.1633,1694673.1817480964,1109161.2665569633,-687135.1567612691
635848310289.2649,2153353.869964462,412423.4747388962,618547.2987086092,1492531723044.4297,3832805.397214131,388521.670330717,634518.0199164075,1492531723044.4297,3832805.397214131,388521.670330717,634518.0199164075,635848310289.2649,2153353.869964462,412423.4747388962,618547.2987086092,249736679479.19775,1264289.8376518418,-1004791.9117277011,657322.7274692504,784549110244.7981,1694673.1817480964,1109161.2665569633,-687135.1567612691
636317590483.3196,2153353.869964462,412423.4747388962,618547.2987086092,1492153596507.9438,3838109.611418186,393461.15017951844,636450.952182625,1492153596507.9438,3838109.611418186,393461.15017951844,636450.952182625,636317590483.3196,2153353.869964462,412423.4747388962,618547.2987086092,250040141558.50006,1271833.1772005502,-1012028.1616746647,659453.1401645221,784725380928.011,1694673.1817480964,1109161.2665569633,-687135.1567612691
636310172489.9678,2159137.8664832297,417879.48378836113,620467.3458385714,1493254825030.2866,3838109.611418186,393461.15017951844,636450.952182625,1493254825030.2866,3838109.611418186,393461.15017951844,636450.952182625,636310172489.9678,2159137.8664832297,417879.48378836113,620467.3458385714,250241818974.328,1271833.1772005502,-1012028.1616746647,659453.1401645221,784769079873.8088,1700577.4176282045,1109161.2665569633,-687135.1567612691
636321619346.3666,2159137.8664832297,417879.48378836113,620467.3458385714,1492403389706.1687,3838109.611418186,393461.15017951844,636450.952182625,1492403389706.1687,3838109.611418186,393461.15017951844,636450.952182625,636321619346.3666,2159137.8664832297,417879.48378836113,620467.3458385714,250218949426.2867,1271833.1772005502,-1012028.1616746647,659453.1401645221,784550243411.4954,1700577.4176282045,1109161.2665569633,-687135.1567612691
636671547695.107,2164763.5566310445,421983.3215146901,624315.3200530352,1492104146767.7607,3838109.611418186,393461.15017951844,636450.952182625,1492104146767.7607,3838109.611418186,393461.15017951844,636450.952182625,636671547695.107,2164763.5566310445,421983.3215146901,624315.3200530352,249832574802.08752,1271833.1772005502,-1012028.1616746647,659453.1401645221,784688282684.8713,1700577.4176282045,1109161.2665569633,-687135.1567612691
635905223099.7515,2164763.5566310445,421983.3215146901,624315.3200530352,1492742885365.5635,3838109.611418186,393461.15017951844,636450.952182625,1492742885365.5635,3838109.611418186,393461.15017951844,636450.952182625,635905223099.7515,2164763.5566310445,421983.3215146901,624315.3200530352,249796080955.45026,1271833.1772005502,-1012028.1616746647,659453.1401645221,784422004100.5076,1707104.8850394962,1114241.6834689,-691233.5948547849
636402867500.7135,2164763.5566310445,421983.3215146901,624315.3200530352,1493210989299.2246,3844975.5951074907,399916.3282500695,634111.6343121185,1493210989299.2246,3844975.5951074907,399916.3282500695,634111.6343121185,636402867500.7135,2164763.5566310445,421983.3215146901,624315.3200530352,249966116733.09985,1271833.1772005502,-1012028.1616746647,659453.1401645221,785213800278.5842,1707104.8850394962,1114241.6834689,-691233.5948547849
636695276461.0306,2173346.761040004,425775.5359473939,632015.3530154569,1492325931141.4036,3844975.5951074907,399916.3282500695,634111.6343121185,1492325931141.4036,3844975.5951074907,399916.3282500695,634111.6343121185,636695276461.0306,2173346.761040004,425775.5359473939,632015.3530154569,250347013325.86533,1271833.1772005502,-1012028.1616746647,659453.1401645221,784405720103.768,1707104.8850394962,1114241.6834689,-691233.5948547849
636588978359.3406,2173346.761040004,425775.5359473939,632015.3530154569,1492951062143.831,3844975.5951074907,399916.3282500695,634111.6343121185,1492951062143.831,3844975.5951074907,399916.3282500695,634111.6343121185,636588978359.3406,2173346.761040004,425775.5359473939,632015.3530154569,249808866372.38937,1271833.1772005502,-1012028.1616746647,659453.1401645221,784675633359.8037,1707104.8850394962,1114241.6834689,-691233.5948547849
636555737288.8159,2173346.761040004,425775.5359473939,632015.3530154569,1493006795315.2185,3844975.5951074907,399916.3282500695,634111.6343121185,1493006795315.2185,3844975.5951074907,399916.3282500695,634111.6343121185,636555737288.8159,2173346.761040004,425775.5359473939,632015.3530154569,249804239985.556,1271833.1772005502,-1012028.1616746647,659453.1401645221,784707045284.7673,1707104.8850394962,1114241.6834689,-691233.5948547849
635969916143.0991,2173346.761040004,425775.5359473939,632015.3530154569,1492856545166.231,3844975.5951074907,399916.3282500695,634111.6343121185,1492856545166.231,3844975.5951074907,399916.3282500695,634111.6343121185,635969916143.0991,2173346.761040004,425775.5359473939,632015.3530154569,249796080955.45026,1271833.1772005502,-1012028.1616746647,659453.1401645221,784422004100.5076,1707104.8850394962,1114241.6834689,-691233.5948547849
635969267993.8987,2164763.5566310445,421983.3215146901,624315.3200530352,1493434316804.3115,3844975.5951074907,399916.3282500695,634111.6343121185,1493434316804.3115,3844975.5951074907,399916.3282500695,634111.6343121185,635969267993.8987,2164763.5566310445,421983.3215146901,624315.3200530352,250956551810.57977,1271833.1772005502,-1012028.1616746647,659453.1401645221,784547879458.005,1707104.8850394962,1114241.6834689,-691233.5948547849
637018811277.0903,2164763.5566310445,421983.3215146901,624315.3200530352,1492525827051.3748,3844975.5951074907,399916.3282500695,634111.6343121185,1492525827051.3748,3844975.5951074907,399916.3282500695,634111.6343121185,637018811277.0903,2164763.5566310445,421983.3215146901,624315.3200530352,250093163458.3814,1271833.1772005502,-1012028.1616746647,659453.1401645221,784252856200.7053,1707104.8850394962,1114241.6834689,-691233.5948547849
636779471782.1384,2173346.761040004,425775.5359473939,632015.3530154569,1492387095485.0073,3844975.5951074907,399916.3282500695,634111.6343121185,1492387095485.0073,3844975.5951074907,399916.3282500695,634111.6343121185,636779471782.1384,2173346.761040004,425775.5359473939,632015.3530154569,250079467569.86023,1278466.3411810186,-1018647.6615742309,659878.6815507914,784500496756.4393,1707104.8850394962,1114241.6834689,-691233.5948547849
636426187364.7299,2173346.761040004,425775.5359473939,632015.3530154569,1493222276465.4446,3850680.1771293483,405403.78182644746,635670.515093703,1493222276465.4446,3850680.1771293483,405403.78182644746,635670.515093703,636426187364.7299,2173346.761040004,425775.5359473939,632015.3530154569,249854873852.38922,1278466.3411810186,-1018647.6615742309,659878.6815507914,784855458441.6675,1707104.8850394962,1114241.6834689,-691233.5948547849
636695050037.0085,2179732.515712149,428844.41661251197,637615.3382115164,1492929063088.3762,3850680.1771293483,405403.78182644746,635670.515093703,1492929063088.3762,3850680.1771293483,405403.78182644746,635670.515093703,636695050037.0085,2179732.515712149,428844.41661251197,637615.3382115164,249903099082.556,1278466.3411810186,-1018647.6615742309,659878.6815507914,784518522286.7146,1707104.8850394962,1114241.6834689,-691233.5948547849
637013896683.919,2179732.515712149,428844.41661251197,637615.3382115164,1492288718028.713,3850680.1771293483,405403.78182644746,635670.515093703,1492288718028.713,3850680.1771293483,405403.78182644746,635670.515093703,637013896683.919,2179732.515712149,428844.41661251197,637615.3382115164,249881360421.9218,1284374.0846804685,-1023456.265745472,663310.7012447345,784661657810.0062,1713065.543772941,1114241.6834689,-691233.5948547849
636570025604.8138,2179732.515712149,428844.41661251197,637615.3382115164,1492865887182.805,3859116.947869943,413802.7642611418,634872.8970202807,1492865887182.805,3859116.947869943,413802.7642611418,634872.8970202807,636570025604.8138,2179732.515712149,428844.41661251197,637615.3382115164,250160737429.04968,1284374.0846804685,-1023456.265745472,663310.7012447345,784298200694.517,1734383.1811092058,1114241.6834689,-691233.5948547849
636883574375.956,2179732.515712149,428844.41661251197,637615.3382115164,1492678300425.189,3859116.947869943,413802.7642611418,634872.8970202807,1492678300425.189,3859116.947869943,413802.7642611418,634872.8970202807,636883574375.956,2179732.515712149,428844.41661251197,637615.3382115164,250121914354.17487,1284374.0846804685,-1023456.265745472,663310.7012447345,784530368944.6692,1734118.2353044674,1114241.6834689,-691233.5948547849
636566191003.034,2182428.7913109455,428844.41661251197,637615.3382115164,1493090865773.666,3859116.947869943,413802.7642611418,634872.8970202807,1493090865773.666,3859116.947869943,413802.7642611418,634872.8970202807,636566191003.034,2182428.7913109455,428844.41661251197,637615.3382115164,249970760427.62796,1284374.0846804685,-1023456.265745472,663310.7012447345,784737885907.6846,1734118.2353044674,1114241.6834689,-691233.5948547849
636652134031.748,2182428.7913109455,428844.41661251197,637615.3382115164,1493050970871.5044,3859116.947869943,413802.7642611418,634872.8970202807,1493050970871.5044,3859116.947869943,413802.7642611418,634872.8970202807,636652134031.748,2182428.7913109455,428844.41661251197,637615.3382115164,250123940972.31992,1293377.2259593622,-1023456.265745472,663310.7012447345,784407932784.2507,1734118.2353044674,1114241.6834689,-691233.5948547849
636441250952.8805,2182428.7913109455,428844.41661251197,637615.3382115164,1492998385795.0068,3868318.254637418,414467.9606184191,644050.1275412733,1492998385795.0068,3868318.254637418,414467.9606184191,644050.1275412733,636441250952.8805,2182428.7913109455,428844.41661251197,637615.3382115164,250378496982.1408,1293377.2259593622,-1023456.265745472,663310.7012447345,784770659050.1818,1734118.2353044674,1114241.6834689,-691233.5948547849
636649388362.5698,2182428.7913109455,428844.41661251197,637615.3382115164,1493522036595.096,3868318.254637418,414467.9606184191,644050.1275412733,1493522036595.096,3868318.254637418,414467.9606184191,644050.1275412733,636649388362.5698,2182428.7913109455,428844.41661251197,637615.3382115164,249897573162.90427,1293377.2259593622,-1023456.265745472,663310.7012447345,784854431063.8843,1742520.7868857607,1111090.3093488796,-696323.6898942955
636805272762.1494,2182428.7913109455,428844.41661251197,637615.3382115164,1492519648279.3484,3868318.254637418,414467.9606184191,644050.1275412733,1492519648279.3484,3868318.254637418,414467.9606184191,644050.1275412733,636805272762.1494,2182428.7913109455,428844.41661251197,637615.3382115164,250067905280.94965,1293377.2259593622,-1023456.265745472,663310.7012447345,784500072486.423,1742520.7868857607,1111090.3093488796,-696323.6898942955
636439155376.0872,2182428.7913109455,428844.41661251197,637615.3382115164,1492519656200.0088,3859116.947869943,413802.7642611418,634872.8970202807,1492519656200.0088,3859116.947869943,413802.7642611418,634872.8970202807,636439155376.0872,2182428.7913109455,428844.41661251197,637615.3382115164,250235243496.56232,1293377.2259593622,-1023456.265745472,663310.7012447345,784592435359.5435,1741450.3055128343,1114241.6834689,-691233.5948547849
636706798816.842,2182428.7913109455,428844.41661251197,637615.3382115164,1493382556277.2036,3850680.1771293483,405403.78182644746,635670.515093703,1493382556277.2036,3850680.1771293483,405403.78182644746,635670.515093703,636706798816.842,2182428.7913109455,428844.41661251197,637615.3382115164,249885627831.58044,1293377.2259593622,-1023456.265745472,663310.7012447345,784718346779.8625,1741450.3055128343,1114241.6834689,-691233.5948547849
636710769951.3892,2167459.832229841,421983.3215146901,624315.3200530352,1492448051563.6553,3838109.611418186,393461.15017951844,636450.952182625,1492448051563.6553,3838109.611418186,393461.15017951844,636450.952182625,636710769951.3892,2167459.832229841,421983.3215146901,624315.3200530352,250239961132.1656,1280836.318479444,-1012028.1616746647,659453.1401645221,784310851797.6227,1741450.3055128343,1114241.6834689,-691233.5948547849
636679321307.5612,2156050.1455632583,412423.4747388962,618547.2987086092,1492789458549.7656,3832805.397214131,388521.670330717,634518.0199164075,1492789458549.7656,3832805.397214131,388521.670330717,634518.0199164075,636679321307.5612,2156050.1455632583,412423.4747388962,618547.2987086092,249955481686.62964,1273292.9789307355,-1004791.9117277011,657322.7274692504,784457021072.2349,1734922.838101543,1109161.2665569633,-687135.1567612691
635196379264.699,2078173.0486045443,396259.37322162313,562763.3590065248,1483243099564.968,3766547.9724122244,335324.0252371825,635283.2749489029,1483243099564.968,3766547.9724122244,335324.0252371825,635283.2749489029,635196379264.699,2078173.0486045443,396259.37322162313,562763.3590065248,250083796520.1171,1267520.2440171766,-999083.4304405199,656463.8271396873,784296075539.1841,1728395.3706902512,1112024.846121756,-681269.3454037863
634493295373.6002,2007720.1092482642,385261.3446802358,519299.22091985197,1481615213472.672,3679614.327766717,296349.5929192088,587043.3581141208,1481615213472.672,3679614.327766717,296349.5929192088,587043.3581141208,634493295373.6002,2007720.1092482642,385261.3446802358,519299.22091985197,249780736554.6606,1262501.990249081,-998016.006479355,651560.4123124332,784359128816.2261,1712152.6211611736,1109090.8347920552,-666456.9122912083
623984543499.988,1860389.743123482,280120.9340106383,464841.32779374655,1473829938131.9404,3586795.107286384,251417.16585757912,533768.6396326019,1473829938131.9404,3586795.107286384,251417.16585757912,533768.6396326019,623984543499.988,1860389.743123482,280120.9340106383,464841.32779374655,249110890962.60736,1231661.256799636,-969169.5233247547,647315.8854026507,783088986926.985,1678591.372832364,1081663.309601349,-669038.6257311769
611077097779.0547,1744664.8349410174,218642.40414234373,391313.4990878751,1407255580895.6729,3349384.4154427494,59399.01745947216,522330.5537609967,1407255580895.6729,3349384.4154427494,59399.01745947216,522330.5537609967,611077097779.0547,1744664.8349410174,218642.40414234373,391313.4990878751,244284648831.36993,1157771.5931295257,-912060.6326769021,614406.2869301151,730914299804.1167,1624493.2605361873,1039368.6683699207,-678686.5004815009
596897264084.736,1647293.0457623452,172622.11906086595,331539.3254170119,1329171799129.6394,3169072.606450927,-63430.693110564316,508587.2461210401,1329171799129.6394,3169072.606450927,-63430.693110564316,508587.2461210401,596897264084.736,1647293.0457623452,172622.11906086595,331539.3254170119,241350639264.11642,1097089.4278715537,-885899.6867812333,588622.995396592,729273551865.8523,1597964.541550219,1015997.8460497161,-676832.8789990421
534873800966.48914,1487848.589935646,78644.22855909081,233030.73123230523,1172311104980.515,3065688.7967837355,-133908.4188532238,470573.7270194841,1172311104980.515,3065688.7967837355,-133908.4188532238,470573.7270194841,534873800966.48914,1487848.589935646,78644.22855909081,233030.73123230523,207291655874.16898,916832.6295450738,-779091.7307785574,490309.0862767588,719839566766.3313,1493954.3732685365,936977.6632927206,-712163.776460226
533645344100.23444,1460437.347197888,66077.56870658402,208770.43407459327,1169776089674.3555,2986672.98444175,-196992.74755620703,484672.1973331827,1169776089674.3555,2986672.98444175,-196992.74755620703,484672.1973331827,533645344100.23444,1460437.347197888,66077.56870658402,208770.43407459327,184391650260.49155,850720.2063965228,-751836.1115356861,438247.8666930167,670801326756.7449,1275023.1124293797,815676.0662302244,-649631.070269531
533284630648.6721,1430652.2488734713,38231.27058666436,207433.80455445836,1168910924645.5442,2980811.0143225635,-202448.18126873072,482527.2179191792,1168910924645.5442,2980811.0143225635,-202448.18126873072,482527.2179191792,533284630648.6721,1430652.2488734713,38231.27058666436,207433.80455445836,177647425923.54596,832293.164418069,-738459.83342686,432097.3605818901,594538430592.9758,972022.2631842047,798364.5335711462,-594665.2560782111
515530634896.99084,1386898.658734588,3380.02610070234,225988.98999411814,1169127239856.5093,2975173.84862093,-207998.9512088976,481544.06471697154,1169127239856.5093,2975173.84862093,-207998.9512088976,481544.06471697154,515530634896.99084,1386898.658734588,3380.02610070234,225988.98999411814,177607474109.81793,816456.4992805426,-724617.3272402261,424672.5150783047,316040203490.9086,844905.3733834437,481420.73937174433,-586792.7111770612
514878729827.39374,1368564.921075779,-6325.19781593927,229410.9153839749,1168860458078.3042,2964049.119628783,-217902.189578144,486611.3543611572,1168860458078.3042,2964049.119628783,-217902.189578144,486611.3543611572,514878729827.39374,1368564.921075779,-6325.19781593927,229410.9153839749,177531191658.21182,816456.4992805426,-724617.3272402261,424672.5150783047,316294238060.3149,844905.3733834437,481420.73937174433,-586792.7111770612
514479121426.65515,1365945.2732551764,-11341.87287367007,227502.50983674152,1158875543093.278,2871567.57888984,-275952.10610798997,527471.877161474,1158875543093.278,2871567.57888984,-275952.10610798997,527471.877161474,514479121426.65515,1365945.2732551764,-11341.87287367007,227502.50983674152,177188101961.8592,826012.566303273,-733459.1748954842,428297.4491444803,316479945039.6541,844905.3733834437,481420.73937174433,-586792.7111770612
514806330698.70264,1358556.6156363091,-16703.080908664393,222418.2488467497,1161164085490.3557,2861962.4250035607,-283958.215850079,529998.2513140967,1161164085490.3557,2861962.4250035607,-283958.215850079,529998.2513140967,514806330698.70264,1358556.6156363091,-16703.080908664393,222418.2488467497,177268738001.99506,826012.566303273,-733459.1748954842,428297.4491444803,316120227363.6808,844905.3733834437,481420.73937174433,-586792.7111770612
515449922365.1001,1400369.928253403,20908.50915844283,222861.13431543185,1154625722483.5144,2869329.490689101,-263072.61437580653,530377.3511553876,1154625722483.5144,2869329.490689101,-263072.61437580653,530377.3511553876,515449922365.1001,1400369.928253403,20908.50915844283,222861.13431543185,177021724652.04922,826012.566303273,-733459.1748954842,428297.4491444803,315718027452.69836,844905.3733834437,481420.73937174433,-586792.7111770612
515381533957.4167,1404057.4149771556,-7419.249337976962,266913.7166910847,1161886010749.6938,2906985.1416027886,-256437.99054467588,499912.83620260487,1161886010749.6938,2906985.1416027886,-256437.99054467588,499912.83620260487,515381533957.4167,1404057.4149771556,-7419.249337976962,266913.7166910847,177457131356.6135,826012.566303273,-733459.1748954842,428297.4491444803,315711065143.5238,844905.3733834437,481420.73937174433,-586792.7111770612
514314041505.75775,1452086.5620835302,40724.32895950732,276458.3271378297,1168429708917.1187,2980861.005482998,-196992.74755620703,484672.1973331827,1168429708917.1187,2980861.005482998,-196992.74755620703,484672.1973331827,514314041505.75775,1452086.5620835302,40724.32895950732,276458.3271378297,177095533897.9555,843835.6533504804,-743370.0238169192,442239.65195391077,315547409610.766,844905.3733834437,481420.73937174433,-586792.7111770612
516086812125.7053,1484669.7015632573,64326.00747723711,282247.89855292987,1169051874093.5981,2974973.6402013213,-196992.74755620703,484672.1973331827,1169051874093.5981,2974973.6402013213,-196992.74755620703,484672.1973331827,516086812125.7053,1484669.7015632573,64326.00747723711,282247.89855292987,177108941553.92636,843835.6533504804,-743370.0238169192,442239.65195391077,315800373531.0301,844905.3733834437,481420.73937174433,-586792.7111770612
531254195147.578,1491682.3109058193,71101.99443687256,284054.1904768001,1169381921743.677,2980835.610320508,-192808.6858341161,480566.55229446193,1169381921743.677,2980835.610320508,-192808.6858341161,480566.55229446193,531254195147.578,1491682.3109058193,71101.99443687256,284054.1904768001,205663746860.4126,893005.3893081516,-766555.6303001182,477935.5615070049,595272332452.0355,972022.2631842047,798364.5335711462,-594665.2560782111
532276894795.2724,1509164.2947819699,79237.18108167796,297442.2798008991,1169609226235.7676,2995474.269156095,-178864.41990909973,478735.31099131866,1169609226235.7676,2995474.269156095,-178864.41990909973,478735.31099131866,532276894795.2724,1509164.2947819699,79237.18108167796,297442.2798008991,197807365969.6432,893005.3893081516,-766555.6303001182,477935.5615070049,640728591164.9958,1289168.6234832136,809429.2147387399,-652333.5198354454
533348138401.37256,1535380.1577805807,103108.99180655793,288998.733198063,1170267077924.9348,3018284.5898328894,-163940.9911395381,494217.00995683216,1170267077924.9348,3018284.5898328894,-163940.9911395381,494217.00995683216,533348138401.37256,1535380.1577805807,103108.99180655793,288998.733198063,199236421164.5307,921398.5195498775,-783875.5900176811,491186.48663221323,670906113948.396,1319537.0662401023,811957.1643014696,-676041.4739895941
545710639604.2101,1571661.4783730004,121804.06002400917,283592.25574429915,1170189921356.2405,3079459.377457977,-116662.6570379926,509922.4039412551,1170189921356.2405,3079459.377457977,-116662.6570379926,509922.4039412551,545710639604.2101,1571661.4783730004,121804.06002400917,283592.25574429915,236097839345.102,1038758.023671597,-852282.7597154723,554609.7226696692,719967708438.9011,1550111.7839900446,942513.3373504373,-707562.3151752955
589752243805.4485,1628668.9407925108,160346.29701163314,320453.15457459114,1170849098241.1423,3107396.755655872,-109704.55992760073,534883.4590834283,1170849098241.1423,3107396.755655872,-109704.55992760073,534883.4590834283,589752243805.4485,1628668.9407925108,160346.29701163314,320453.15457459114,237140262531.7884,1072386.6431145042,-875335.8362542234,570454.5276422709,721535882003.7003,1595879.197235621,971252.0382048067,-678465.8525042083
600116046112.5723,1648897.6565752258,182397.2029641382,325151.9971767256,1331627716502.4155,3182065.825635947,-39141.15251988463,490164.3839538383,1331627716502.4155,3182065.825635947,-39141.15251988463,490164.3839538383,600116046112.5723,1648897.6565752258,182397.2029641382,325151.9971767256,239849942465.43866,1095935.7662130322,-890893.851622338,589578.8067973986,729085961939.804,1644891.0795677332,1015997.8460497161,-676832.8789990421
597652930577.5428,1671909.5250381236,186815.8894542423,347463.82461257366,1332509449460.8413,3202958.948614499,-25303.859515461274,503980.60992135986,1332509449460.8413,3202958.948614499,-25303.859515461274,503980.60992135986,597652930577.5428,1671909.5250381236,186815.8894542423,347463.82461257366,240262918366.7585,1095935.7662130322,-890893.851622338,589578.8067973986,729855358537.7888,1650925.7976528136,1019769.7481402011,-681543.566527014
600759751529.2771,1678349.7388681374,191740.86858769789,351613.63601929176,1332888493685.6167,3202958.948614499,-25303.859515461274,503980.60992135986,1332888493685.6167,3202958.948614499,-25303.859515461274,503980.60992135986,600759751529.2771,1678349.7388681374,191740.86858769789,351613.63601929176,239839624581.1714,1101020.5727869384,-894946.4899838428,592649.8620240104,729851962609.8523,1658237.792610033,1024468.2228152612,-684804.5405686668
600624207931.2052,1677467.9115371676,191740.86858769789,351613.63601929176,1333363635667.442,3202958.948614499,-25303.859515461274,503980.60992135986,1333363635667.442,3202958.948614499,-25303.859515461274,503980.60992135986,600624207931.2052,1677467.9115371676,191740.86858769789,351613.63601929176,239479155609.07886,1101020.5727869384,-894946.4899838428,592649.8620240104,729500499089.6086,1658237.792610033,1024468.2228152612,-684804.5405686668
601960307641.4614,1684789.952698151,196551.21824539997,355895.7955617359,1332961730095.7776,3202958.948614499,-25303.859515461274,503980.60992135986,1332961730095.7776,3202958.948614499,-25303.859515461274,503980.60992135986,601960307641.4614,1684789.952698151,196551.21824539997,355895.7955617359,239599597873.5172,1101020.5727869384,-894946.4899838428,592649.8620240104,729394739176.8118,1663158.2239901852,1028810.4314695008,-682490.2655267082
601033323058.2224,1695772.4661428728,205526.39207856738,361377.47257187596,1333316824708.2717,3209027.0581622054,-25303.859515461274,503980.60992135986,1333316824708.2717,3209027.0581622054,-25303.859515461274,503980.60992135986,601033323058.2224,1695772.4661428728,205526.39207856738,361377.47257187596,239983262546.5708,1101020.5727869384,-894946.4899838428,592649.8620240104,730270815993.5289,1669431.06908707,1034980.7152361827,-681360.5824525083
608650037329.4543,1736405.5161334472,222327.3014707895,395086.9015273144,1333312228035.5999,3209027.0581622054,-25303.859515461274,503980.60992135986,1333312228035.5999,3209027.0581622054,-25303.859515461274,503980.60992135986,608650037329.4543,1736405.5161334472,222327.3014707895,395086.9015273144,240071941180.24948,1111232.3528558023,-903284.6637958684,591963.9917051878,729543851736.9958,1669431.06908707,1034980.7152361827,-681360.5824525083
614716311961.4363,1785614.9336096635,254222.24760459727,423941.9216145867,1334208614113.8403,3209027.0581622054,-25303.859515461274,503980.60992135986,1334208614113.8403,3209027.0581622054,-25303.859515461274,503980.60992135986,614716311961.4363,1785614.9336096635,254222.24760459727,423941.9216145867,242634900428.29407,1117062.8384256049,-908487.1588373377,594596.216491023,729867078609.4443,1674562.5488287895,1039501.9262899363,-683787.6660825247
614515021751.4861,1793749.6135200704,263142.9180347878,430651.3319997592,1335010167587.944,3209027.0581622054,-25303.859515461274,503980.60992135986,1335010167587.944,3209027.0581622054,-25303.859515461274,503980.60992135986,614515021751.4861,1793749.6135200704,263142.9180347878,430651.3319997592,242857724498.14096,1142617.3540754258,-910128.7286969535,619421.1287099683,731935472832.8563,1718881.0507794903,1056257.5600588715,-674499.4064187802
615658441918.2487,1800729.3069639755,265231.50217178947,437311.20713924663,1405018968406.446,3397195.102094988,136343.40197898154,543196.8980305515,1405018968406.446,3397195.102094988,136343.40197898154,543196.8980305515,615658441918.2487,1800729.3069639755,265231.50217178947,437311.20713924663,243835642081.86496,1142617.3540754258,-910128.7286969535,619421.1287099683,782303770500.8577,1761853.4453192507,1092521.0520705692,-666008.692823997
614652980506.9688,1810230.9041030086,272052.12397742196,443926.3009690431,1471030983071.1968,3484594.5196829787,199101.45308838884,558780.1261573281,1471030983071.1968,3484594.5196829787,199101.45308838884,558780.1261573281,614652980506.9688,1810230.9041030086,272052.12397742196,443926.3009690431,248804230933.55505,1213412.0133896573,-963929.6276654449,644355.380061912,783021903824.658,1766800.3487171,1095389.222176724,-661978.127916963
626381226740.1128,1872371.3149866369,297762.7044378722,492932.74998830585,1478633879245.4595,3601068.8546323576,278606.90607584396,535394.3052221657,1478633879245.4595,3601068.8546323576,278606.90607584396,535394.3052221657,626381226740.1128,1872371.3149866369,297762.7044378722,492932.74998830585,250946082792.29486,1253003.4790000364,-989383.3992674901,654261.4824408115,783397896636.8649,1778034.4439742565,1106622.2504924166,-661892.2473470257
628369459965.1849,1921131.115556669,331990.81484898075,509870.0635904958,1483488058513.603,3627732.4074155674,292799.1562247978,545508.5804286962,1483488058513.603,3627732.4074155674,292799.1562247978,545508.5804286962,628369459965.1849,1921131.115556669,331990.81484898075,509870.0635904958,250884082789.50653,1258345.3156901123,-993450.1661527366,657725.0970736055,783658870150.0848,1783223.863450178,1109090.8347920552,-666456.9122912083
631078493050.6141,1985447.485826389,378991.9453789016,512912.2592567472,1478897282626.7737,3647714.156413674,300010.789722616,561130.5049200364,1478897282626.7737,3647714.156413674,300010.789722616,561130.5049200364,631078493050.6141,1985447.485826389,378991.9453789016,512912.2592567472,250795391418.3601,1258345.3156901123,-993450.1661527366,657725.0970736055,783651265219.7744,1783223.863450178,1109090.8347920552,-666456.9122912083
